,HARPNUM,file_name,label
15180,4131,hmi.sharp_cea_720s.4131.20140518_160000_TAI,0
17251,4609,hmi.sharp_cea_720s.4609.20140925_060000_TAI,0
1149,226,hmi.sharp_cea_720s.226.20101030_080000_TAI,1
6164,921,hmi.sharp_cea_720s.921.20111007_080000_TAI,0
19914,5823,hmi.sharp_cea_720s.5823.20150804_080000_TAI,0
24289,6975,hmi.sharp_cea_720s.6975.20170404_190000_TAI,1
4077,702,hmi.sharp_cea_720s.702.20110709_080000_TAI,0
10809,2642,hmi.sharp_cea_720s.2642.20130411_000000_TAI,0
20106,5848,hmi.sharp_cea_720s.5848.20150809_030000_TAI,1
23410,6843,hmi.sharp_cea_720s.6843.20161117_160000_TAI,0
22675,6206,hmi.sharp_cea_720s.6206.20151225_180000_TAI,1
14756,4071,hmi.sharp_cea_720s.4071.20140501_150000_TAI,0
4909,764,hmi.sharp_cea_720s.764.20110805_150000_TAI,1
9446,1495,hmi.sharp_cea_720s.1495.20120324_000000_TAI,0
15172,4131,hmi.sharp_cea_720s.4131.20140516_200000_TAI,1
26266,7328,hmi.sharp_cea_720s.7328.20181229_080000_TAI,0
28406,7633,hmi.sharp_cea_720s.7633.20210628_160000_TAI,1
27129,7470,hmi.sharp_cea_720s.7470.20201116_080000_TAI,0
28177,7594,hmi.sharp_cea_720s.7594.20210522_000000_TAI,0
8584,1389,hmi.sharp_cea_720s.1389.20120210_200000_TAI,1
27842,7570,hmi.sharp_cea_720s.7570.20210423_040000_TAI,1
8592,1389,hmi.sharp_cea_720s.1389.20120211_040000_TAI,1
24094,6972,hmi.sharp_cea_720s.6972.20170331_200000_TAI,1
9402,1484,hmi.sharp_cea_720s.1484.20120322_130000_TAI,1
21142,5983,hmi.sharp_cea_720s.5983.20150925_120000_TAI,1
15745,4231,hmi.sharp_cea_720s.4231.20140613_210000_TAI,1
27474,7513,hmi.sharp_cea_720s.7513.20201224_170000_TAI,0
21302,5989,hmi.sharp_cea_720s.5989.20150930_150000_TAI,0
2994,481,hmi.sharp_cea_720s.481.20110404_070000_TAI,0
6095,905,hmi.sharp_cea_720s.905.20111002_050000_TAI,0
26460,7350,hmi.sharp_cea_720s.7350.20190321_180000_TAI,1
27258,7493,hmi.sharp_cea_720s.7493.20201202_210000_TAI,1
26340,7337,hmi.sharp_cea_720s.7337.20190210_000000_TAI,0
10544,2635,hmi.sharp_cea_720s.2635.20130412_050000_TAI,1
16494,4379,hmi.sharp_cea_720s.4379.20140726_160000_TAI,0
7386,1168,hmi.sharp_cea_720s.1168.20111211_120000_TAI,1
20257,5880,hmi.sharp_cea_720s.5880.20150813_120000_TAI,1
30236,8631,hmi.sharp_cea_720s.8631.20220929_080000_TAI,0
9043,1455,hmi.sharp_cea_720s.1455.20120307_160000_TAI,0
17876,4714,hmi.sharp_cea_720s.4714.20141021_150000_TAI,0
26179,7307,hmi.sharp_cea_720s.7307.20180916_220000_TAI,0
2667,411,hmi.sharp_cea_720s.411.20110309_080000_TAI,0
17336,4610,hmi.sharp_cea_720s.4610.20141005_130000_TAI,1
7334,1152,hmi.sharp_cea_720s.1152.20111204_010000_TAI,0
12566,2880,hmi.sharp_cea_720s.2880.20130623_080000_TAI,0
5359,833,hmi.sharp_cea_720s.833.20110905_190000_TAI,1
840,190,hmi.sharp_cea_720s.190.20100927_130000_TAI,1
12743,2904,hmi.sharp_cea_720s.2904.20130630_110000_TAI,1
6804,1080,hmi.sharp_cea_720s.1080.20111120_080000_TAI,0
25745,7237,hmi.sharp_cea_720s.7237.20180206_220000_TAI,1
4929,764,hmi.sharp_cea_720s.764.20110806_110000_TAI,1
79,25,hmi.sharp_cea_720s.25.20100524_080000_TAI,0
5992,902,hmi.sharp_cea_720s.902.20110929_040000_TAI,1
2954,465,hmi.sharp_cea_720s.465.20110331_220000_TAI,0
5927,892,hmi.sharp_cea_720s.892.20111003_000000_TAI,1
13896,3098,hmi.sharp_cea_720s.3098.20130823_040000_TAI,1
376,86,hmi.sharp_cea_720s.86.20100716_000000_TAI,0
22144,6149,hmi.sharp_cea_720s.6149.20151129_230000_TAI,0
25660,7213,hmi.sharp_cea_720s.7213.20171219_220000_TAI,0
28734,7674,hmi.sharp_cea_720s.7674.20210730_000000_TAI,0
29379,8540,hmi.sharp_cea_720s.8540.20220829_080000_TAI,0
22067,6120,hmi.sharp_cea_720s.6120.20151118_080000_TAI,0
11533,2718,hmi.sharp_cea_720s.2718.20130505_080000_TAI,1
19129,5690,hmi.sharp_cea_720s.5690.20150617_080000_TAI,0
23572,6870,hmi.sharp_cea_720s.6870.20161204_190000_TAI,1
29462,8546,hmi.sharp_cea_720s.8546.20220827_130000_TAI,1
27988,7581,hmi.sharp_cea_720s.7581.20210512_010000_TAI,1
8605,1390,hmi.sharp_cea_720s.1390.20120209_020000_TAI,0
29094,8522,hmi.sharp_cea_720s.8522.20220817_010000_TAI,0
24187,6975,hmi.sharp_cea_720s.6975.20170331_130000_TAI,1
7891,1271,hmi.sharp_cea_720s.1271.20120105_110000_TAI,1
7968,1275,hmi.sharp_cea_720s.1275.20120107_200000_TAI,1
17182,4579,hmi.sharp_cea_720s.4579.20140919_130000_TAI,0
17472,4629,hmi.sharp_cea_720s.4629.20140929_160000_TAI,0
5709,878,hmi.sharp_cea_720s.878.20110927_000000_TAI,0
25736,7237,hmi.sharp_cea_720s.7237.20180206_130000_TAI,1
7059,1113,hmi.sharp_cea_720s.1113.20111126_050000_TAI,1
228,54,hmi.sharp_cea_720s.54.20100612_090000_TAI,1
22046,6115,hmi.sharp_cea_720s.6115.20151118_150000_TAI,0
26197,7312,hmi.sharp_cea_720s.7312.20181011_230000_TAI,0
6358,956,hmi.sharp_cea_720s.956.20111014_090000_TAI,1
17348,4613,hmi.sharp_cea_720s.4613.20140930_080000_TAI,0
3971,688,hmi.sharp_cea_720s.688.20110702_000000_TAI,0
13452,3038,hmi.sharp_cea_720s.3038.20130804_080000_TAI,0
106,36,hmi.sharp_cea_720s.36.20100601_000000_TAI,0
16085,4295,hmi.sharp_cea_720s.4295.20140629_080000_TAI,0
26206,7312,hmi.sharp_cea_720s.7312.20181020_000000_TAI,0
4276,744,hmi.sharp_cea_720s.744.20110728_060000_TAI,1
9796,2519,hmi.sharp_cea_720s.2519.20130305_140000_TAI,1
19525,5739,hmi.sharp_cea_720s.5739.20150711_150000_TAI,1
15165,4131,hmi.sharp_cea_720s.4131.20140516_130000_TAI,1
14001,3116,hmi.sharp_cea_720s.3116.20130824_080000_TAI,0
8263,1312,hmi.sharp_cea_720s.1312.20120114_080000_TAI,0
28477,7633,hmi.sharp_cea_720s.7633.20210705_070000_TAI,1
8125,1300,hmi.sharp_cea_720s.1300.20120111_060000_TAI,1
29597,8546,hmi.sharp_cea_720s.8546.20220903_040000_TAI,1
27412,7502,hmi.sharp_cea_720s.7502.20201214_080000_TAI,1
3731,661,hmi.sharp_cea_720s.661.20110618_230000_TAI,1
1994,384,hmi.sharp_cea_720s.384.20110221_080000_TAI,0
29421,8545,hmi.sharp_cea_720s.8545.20220826_080000_TAI,0
1090,226,hmi.sharp_cea_720s.226.20101021_080000_TAI,0
29126,8524,hmi.sharp_cea_720s.8524.20220822_180000_TAI,0
16621,4422,hmi.sharp_cea_720s.4422.20140803_080000_TAI,1
12352,2838,hmi.sharp_cea_720s.2838.20130615_080000_TAI,0
503,99,hmi.sharp_cea_720s.99.20100731_080000_TAI,0
17061,4548,hmi.sharp_cea_720s.4548.20140911_000000_TAI,0
8918,1441,hmi.sharp_cea_720s.1441.20120302_080000_TAI,0
12984,2952,hmi.sharp_cea_720s.2952.20130714_060000_TAI,1
22745,6206,hmi.sharp_cea_720s.6206.20151229_220000_TAI,1
23192,6794,hmi.sharp_cea_720s.6794.20161012_090000_TAI,1
14190,3129,hmi.sharp_cea_720s.3129.20130905_150000_TAI,1
11758,2739,hmi.sharp_cea_720s.2739.20130518_080000_TAI,0
16850,4494,hmi.sharp_cea_720s.4494.20140902_000000_TAI,0
23463,6863,hmi.sharp_cea_720s.6863.20161204_000000_TAI,0
22036,6107,hmi.sharp_cea_720s.6107.20151120_080000_TAI,0
14021,3119,hmi.sharp_cea_720s.3119.20130901_010000_TAI,1
20213,5868,hmi.sharp_cea_720s.5868.20150810_080000_TAI,0
27071,7468,hmi.sharp_cea_720s.7468.20201107_100000_TAI,1
18158,5537,hmi.sharp_cea_720s.5537.20150504_100000_TAI,1
16778,4459,hmi.sharp_cea_720s.4459.20140814_180000_TAI,0
30057,8602,hmi.sharp_cea_720s.8602.20220919_160000_TAI,1
15605,4205,hmi.sharp_cea_720s.4205.20140612_160000_TAI,1
15442,4183,hmi.sharp_cea_720s.4183.20140531_010000_TAI,0
23687,6899,hmi.sharp_cea_720s.6899.20161230_080000_TAI,0
29599,8546,hmi.sharp_cea_720s.8546.20220903_060000_TAI,1
4602,750,hmi.sharp_cea_720s.750.20110804_110000_TAI,1
18504,5589,hmi.sharp_cea_720s.5589.20150518_080000_TAI,0
26898,7443,hmi.sharp_cea_720s.7443.20200827_020000_TAI,0
187,51,hmi.sharp_cea_720s.51.20100611_210000_TAI,1
24125,6972,hmi.sharp_cea_720s.6972.20170402_030000_TAI,1
2641,407,hmi.sharp_cea_720s.407.20110315_040000_TAI,1
10695,2636,hmi.sharp_cea_720s.2636.20130409_140000_TAI,1
10679,2636,hmi.sharp_cea_720s.2636.20130408_220000_TAI,1
18667,5637,hmi.sharp_cea_720s.5637.20150607_170000_TAI,1
25721,7235,hmi.sharp_cea_720s.7235.20180205_000000_TAI,0
1992,384,hmi.sharp_cea_720s.384.20110219_080000_TAI,0
10759,2636,hmi.sharp_cea_720s.2636.20130412_130000_TAI,1
26351,7341,hmi.sharp_cea_720s.7341.20190221_000000_TAI,0
857,190,hmi.sharp_cea_720s.190.20100928_080000_TAI,1
687,152,hmi.sharp_cea_720s.152.20100904_080000_TAI,0
10181,2560,hmi.sharp_cea_720s.2560.20130315_150000_TAI,1
21102,5983,hmi.sharp_cea_720s.5983.20150923_180000_TAI,1
18785,5653,hmi.sharp_cea_720s.5653.20150609_010000_TAI,1
14487,4025,hmi.sharp_cea_720s.4025.20140425_080000_TAI,0
22132,6140,hmi.sharp_cea_720s.6140.20151130_080000_TAI,0
14075,3122,hmi.sharp_cea_720s.3122.20130901_080000_TAI,0
12304,2825,hmi.sharp_cea_720s.2825.20130610_100000_TAI,1
6783,1080,hmi.sharp_cea_720s.1080.20111119_110000_TAI,1
24747,7075,hmi.sharp_cea_720s.7075.20170711_140000_TAI,1
11859,2748,hmi.sharp_cea_720s.2748.20130517_160000_TAI,1
19471,5738,hmi.sharp_cea_720s.5738.20150713_000000_TAI,0
9964,2543,hmi.sharp_cea_720s.2543.20130316_160000_TAI,1
2573,407,hmi.sharp_cea_720s.407.20110312_050000_TAI,1
19347,5693,hmi.sharp_cea_720s.5693.20150619_080000_TAI,0
16183,4321,hmi.sharp_cea_720s.4321.20140707_060000_TAI,1
22414,6172,hmi.sharp_cea_720s.6172.20151220_090000_TAI,1
5435,833,hmi.sharp_cea_720s.833.20110908_230000_TAI,1
391,86,hmi.sharp_cea_720s.86.20100717_080000_TAI,1
27883,7570,hmi.sharp_cea_720s.7570.20210425_140000_TAI,1
11766,2739,hmi.sharp_cea_720s.2739.20130520_160000_TAI,1
24127,6972,hmi.sharp_cea_720s.6972.20170402_050000_TAI,1
22724,6206,hmi.sharp_cea_720s.6206.20151229_010000_TAI,1
27971,7581,hmi.sharp_cea_720s.7581.20210510_080000_TAI,0
21562,6015,hmi.sharp_cea_720s.6015.20151021_160000_TAI,1
4902,764,hmi.sharp_cea_720s.764.20110805_060000_TAI,0
21436,6010,hmi.sharp_cea_720s.6010.20151014_080000_TAI,0
5673,869,hmi.sharp_cea_720s.869.20110915_170000_TAI,1
21571,6015,hmi.sharp_cea_720s.6015.20151022_020000_TAI,1
2036,392,hmi.sharp_cea_720s.392.20110304_190000_TAI,1
26225,7319,hmi.sharp_cea_720s.7319.20181021_000000_TAI,0
7298,1149,hmi.sharp_cea_720s.1149.20111204_130000_TAI,1
27049,7468,hmi.sharp_cea_720s.7468.20201106_120000_TAI,1
26813,7430,hmi.sharp_cea_720s.7430.20200716_000000_TAI,0
19944,5830,hmi.sharp_cea_720s.5830.20150804_080000_TAI,0
3506,623,hmi.sharp_cea_720s.623.20110524_080000_TAI,0
4031,695,hmi.sharp_cea_720s.695.20110711_180000_TAI,1
9363,1484,hmi.sharp_cea_720s.1484.20120320_190000_TAI,1
27579,7542,hmi.sharp_cea_720s.7542.20210127_150000_TAI,0
27070,7468,hmi.sharp_cea_720s.7468.20201107_090000_TAI,1
25504,7167,hmi.sharp_cea_720s.7167.20171022_080000_TAI,0
25101,7110,hmi.sharp_cea_720s.7110.20170825_060000_TAI,1
23541,6870,hmi.sharp_cea_720s.6870.20161203_120000_TAI,1
6167,921,hmi.sharp_cea_720s.921.20111010_080000_TAI,0
11053,2673,hmi.sharp_cea_720s.2673.20130421_120000_TAI,1
2874,451,hmi.sharp_cea_720s.451.20110330_090000_TAI,1
7662,1237,hmi.sharp_cea_720s.1237.20111226_090000_TAI,1
13405,3028,hmi.sharp_cea_720s.3028.20130810_000000_TAI,0
10405,2605,hmi.sharp_cea_720s.2605.20130410_090000_TAI,1
15955,4274,hmi.sharp_cea_720s.4274.20140622_220000_TAI,0
25904,7254,hmi.sharp_cea_720s.7254.20180505_080000_TAI,0
24211,6975,hmi.sharp_cea_720s.6975.20170401_130000_TAI,1
5479,842,hmi.sharp_cea_720s.842.20110903_080000_TAI,0
8197,1309,hmi.sharp_cea_720s.1309.20120113_110000_TAI,1
13001,2952,hmi.sharp_cea_720s.2952.20130714_230000_TAI,1
29429,8545,hmi.sharp_cea_720s.8545.20220903_010000_TAI,0
2039,392,hmi.sharp_cea_720s.392.20110304_220000_TAI,1
16598,4418,hmi.sharp_cea_720s.4418.20140801_080000_TAI,0
9791,2519,hmi.sharp_cea_720s.2519.20130305_090000_TAI,1
25429,7147,hmi.sharp_cea_720s.7147.20171005_010000_TAI,0
13143,2966,hmi.sharp_cea_720s.2966.20130723_090000_TAI,0
12027,2754,hmi.sharp_cea_720s.2754.20130518_030000_TAI,1
23703,6902,hmi.sharp_cea_720s.6902.20170104_000000_TAI,0
17528,4659,hmi.sharp_cea_720s.4659.20141010_120000_TAI,0
8978,1447,hmi.sharp_cea_720s.1447.20120309_050000_TAI,1
26355,7345,hmi.sharp_cea_720s.7345.20190223_190000_TAI,0
28117,7590,hmi.sharp_cea_720s.7590.20210526_080000_TAI,1
30023,8602,hmi.sharp_cea_720s.8602.20220918_060000_TAI,1
23240,6806,hmi.sharp_cea_720s.6806.20161014_080000_TAI,0
9143,1461,hmi.sharp_cea_720s.1461.20120315_220000_TAI,1
14027,3119,hmi.sharp_cea_720s.3119.20130901_070000_TAI,1
19700,5760,hmi.sharp_cea_720s.5760.20150707_210000_TAI,0
23411,6843,hmi.sharp_cea_720s.6843.20161118_080000_TAI,0
20717,5935,hmi.sharp_cea_720s.5935.20150909_000000_TAI,0
12722,2903,hmi.sharp_cea_720s.2903.20130627_000000_TAI,0
28737,7675,hmi.sharp_cea_720s.7675.20210723_000000_TAI,1
23623,6885,hmi.sharp_cea_720s.6885.20161216_080000_TAI,0
12213,2809,hmi.sharp_cea_720s.2809.20130531_090000_TAI,1
16533,4388,hmi.sharp_cea_720s.4388.20140724_180000_TAI,0
22327,6172,hmi.sharp_cea_720s.6172.20151213_000000_TAI,1
28079,7590,hmi.sharp_cea_720s.7590.20210522_190000_TAI,1
12097,2776,hmi.sharp_cea_720s.2776.20130527_080000_TAI,0
9428,1491,hmi.sharp_cea_720s.1491.20120320_230000_TAI,0
15208,4131,hmi.sharp_cea_720s.4131.20140521_140000_TAI,1
5843,892,hmi.sharp_cea_720s.892.20110929_040000_TAI,1
26967,7454,hmi.sharp_cea_720s.7454.20201016_000000_TAI,0
3420,602,hmi.sharp_cea_720s.602.20110520_100000_TAI,0
22496,6190,hmi.sharp_cea_720s.6190.20151223_000000_TAI,0
27040,7468,hmi.sharp_cea_720s.7468.20201106_030000_TAI,1
25070,7110,hmi.sharp_cea_720s.7110.20170823_120000_TAI,1
18674,5637,hmi.sharp_cea_720s.5637.20150608_080000_TAI,1
24059,6972,hmi.sharp_cea_720s.6972.20170326_180000_TAI,1
1987,384,hmi.sharp_cea_720s.384.20110214_050000_TAI,0
14943,4088,hmi.sharp_cea_720s.4088.20140501_230000_TAI,1
16613,4422,hmi.sharp_cea_720s.4422.20140803_000000_TAI,1
6630,1048,hmi.sharp_cea_720s.1048.20111113_080000_TAI,0
6611,1043,hmi.sharp_cea_720s.1043.20111105_060000_TAI,0
18565,5617,hmi.sharp_cea_720s.5617.20150524_000000_TAI,0
20475,5885,hmi.sharp_cea_720s.5885.20150826_130000_TAI,1
4547,750,hmi.sharp_cea_720s.750.20110802_030000_TAI,1
22014,6102,hmi.sharp_cea_720s.6102.20151113_180000_TAI,0
5162,800,hmi.sharp_cea_720s.800.20110825_000000_TAI,0
3096,527,hmi.sharp_cea_720s.527.20110421_220000_TAI,0
9800,2519,hmi.sharp_cea_720s.2519.20130305_180000_TAI,1
25470,7161,hmi.sharp_cea_720s.7161.20171010_080000_TAI,0
17131,4566,hmi.sharp_cea_720s.4566.20140920_000000_TAI,0
18926,5673,hmi.sharp_cea_720s.5673.20150614_010000_TAI,1
21808,6054,hmi.sharp_cea_720s.6054.20151026_080000_TAI,0
11888,2748,hmi.sharp_cea_720s.2748.20130519_010000_TAI,1
8959,1447,hmi.sharp_cea_720s.1447.20120307_160000_TAI,1
21882,6069,hmi.sharp_cea_720s.6069.20151106_010000_TAI,1
2599,407,hmi.sharp_cea_720s.407.20110313_090000_TAI,1
29678,8558,hmi.sharp_cea_720s.8558.20220903_120000_TAI,1
2909,451,hmi.sharp_cea_720s.451.20110402_220000_TAI,1
17589,4678,hmi.sharp_cea_720s.4678.20141020_080000_TAI,0
5984,902,hmi.sharp_cea_720s.902.20110928_200000_TAI,1
20321,5885,hmi.sharp_cea_720s.5885.20150819_230000_TAI,1
14575,4042,hmi.sharp_cea_720s.4042.20140422_080000_TAI,0
12649,2887,hmi.sharp_cea_720s.2887.20130629_110000_TAI,1
10555,2635,hmi.sharp_cea_720s.2635.20130412_160000_TAI,1
18457,5582,hmi.sharp_cea_720s.5582.20150520_150000_TAI,0
29460,8546,hmi.sharp_cea_720s.8546.20220827_110000_TAI,1
18368,5571,hmi.sharp_cea_720s.5571.20150518_060000_TAI,1
7002,1092,hmi.sharp_cea_720s.1092.20111125_000000_TAI,0
721,156,hmi.sharp_cea_720s.156.20100906_050000_TAI,1
11549,2718,hmi.sharp_cea_720s.2718.20130506_000000_TAI,1
7017,1092,hmi.sharp_cea_720s.1092.20111126_070000_TAI,1
5848,892,hmi.sharp_cea_720s.892.20110929_110000_TAI,1
22555,6205,hmi.sharp_cea_720s.6205.20151224_040000_TAI,1
2429,401,hmi.sharp_cea_720s.401.20110310_070000_TAI,1
24660,7068,hmi.sharp_cea_720s.7068.20170701_230000_TAI,0
18803,5653,hmi.sharp_cea_720s.5653.20150609_190000_TAI,1
5850,892,hmi.sharp_cea_720s.892.20110929_130000_TAI,1
19117,5685,hmi.sharp_cea_720s.5685.20150615_000000_TAI,0
22847,6224,hmi.sharp_cea_720s.6224.20160105_080000_TAI,0
4940,764,hmi.sharp_cea_720s.764.20110806_220000_TAI,1
17226,4600,hmi.sharp_cea_720s.4600.20140924_160000_TAI,0
230,54,hmi.sharp_cea_720s.54.20100612_110000_TAI,1
18925,5673,hmi.sharp_cea_720s.5673.20150614_000000_TAI,1
6947,1092,hmi.sharp_cea_720s.1092.20111119_210000_TAI,1
5634,869,hmi.sharp_cea_720s.869.20110913_230000_TAI,1
28921,8512,hmi.sharp_cea_720s.8512.20220811_000000_TAI,0
13090,2954,hmi.sharp_cea_720s.2954.20130721_080000_TAI,0
27117,7468,hmi.sharp_cea_720s.7468.20201110_210000_TAI,0
2089,393,hmi.sharp_cea_720s.393.20110228_180000_TAI,1
14436,3188,hmi.sharp_cea_720s.3188.20130918_000000_TAI,0
20274,5880,hmi.sharp_cea_720s.5880.20150814_130000_TAI,1
5356,833,hmi.sharp_cea_720s.833.20110905_160000_TAI,1
7543,1201,hmi.sharp_cea_720s.1201.20111221_080000_TAI,0
26826,7431,hmi.sharp_cea_720s.7431.20200731_080000_TAI,0
14471,4022,hmi.sharp_cea_720s.4022.20140417_080000_TAI,0
12288,2825,hmi.sharp_cea_720s.2825.20130609_180000_TAI,1
28285,7604,hmi.sharp_cea_720s.7604.20210607_160000_TAI,0
23062,6769,hmi.sharp_cea_720s.6769.20160924_230000_TAI,1
2336,401,hmi.sharp_cea_720s.401.20110306_010000_TAI,1
27361,7493,hmi.sharp_cea_720s.7493.20201207_050000_TAI,1
28626,7660,hmi.sharp_cea_720s.7660.20210716_080000_TAI,0
19038,5673,hmi.sharp_cea_720s.5673.20150621_020000_TAI,1
2035,392,hmi.sharp_cea_720s.392.20110304_180000_TAI,1
28427,7633,hmi.sharp_cea_720s.7633.20210630_100000_TAI,1
25342,7131,hmi.sharp_cea_720s.7131.20170912_010000_TAI,1
25710,7230,hmi.sharp_cea_720s.7230.20180119_080000_TAI,0
29091,8522,hmi.sharp_cea_720s.8522.20220814_000000_TAI,0
12480,2869,hmi.sharp_cea_720s.2869.20130627_000000_TAI,0
22057,6117,hmi.sharp_cea_720s.6117.20151119_160000_TAI,0
10286,2597,hmi.sharp_cea_720s.2597.20130403_190000_TAI,1
882,195,hmi.sharp_cea_720s.195.20100930_000000_TAI,0
12874,2922,hmi.sharp_cea_720s.2922.20130707_080000_TAI,0
24178,6975,hmi.sharp_cea_720s.6975.20170331_040000_TAI,1
18494,5586,hmi.sharp_cea_720s.5586.20150520_040000_TAI,0
4553,750,hmi.sharp_cea_720s.750.20110802_090000_TAI,1
442,92,hmi.sharp_cea_720s.92.20100726_160000_TAI,1
21045,5982,hmi.sharp_cea_720s.5982.20150926_160000_TAI,1
4383,748,hmi.sharp_cea_720s.748.20110729_160000_TAI,1
29077,8520,hmi.sharp_cea_720s.8520.20220818_000000_TAI,0
5823,892,hmi.sharp_cea_720s.892.20110927_200000_TAI,1
6536,1019,hmi.sharp_cea_720s.1019.20111109_000000_TAI,0
6733,1075,hmi.sharp_cea_720s.1075.20111114_090000_TAI,1
14362,3169,hmi.sharp_cea_720s.3169.20130915_160000_TAI,0
26155,7302,hmi.sharp_cea_720s.7302.20180906_080000_TAI,0
25740,7237,hmi.sharp_cea_720s.7237.20180206_170000_TAI,1
22186,6155,hmi.sharp_cea_720s.6155.20151211_080000_TAI,0
23650,6892,hmi.sharp_cea_720s.6892.20161221_150000_TAI,0
26323,7335,hmi.sharp_cea_720s.7335.20190125_080000_TAI,0
7396,1168,hmi.sharp_cea_720s.1168.20111211_220000_TAI,1
2572,407,hmi.sharp_cea_720s.407.20110312_040000_TAI,1
24043,6972,hmi.sharp_cea_720s.6972.20170326_020000_TAI,1
30034,8602,hmi.sharp_cea_720s.8602.20220918_170000_TAI,1
2600,407,hmi.sharp_cea_720s.407.20110313_100000_TAI,1
19076,5675,hmi.sharp_cea_720s.5675.20150615_010000_TAI,1
26876,7438,hmi.sharp_cea_720s.7438.20200812_170000_TAI,0
29665,8558,hmi.sharp_cea_720s.8558.20220902_130000_TAI,1
5377,833,hmi.sharp_cea_720s.833.20110906_130000_TAI,1
9607,1546,hmi.sharp_cea_720s.1546.20120410_080000_TAI,0
29592,8546,hmi.sharp_cea_720s.8546.20220902_230000_TAI,1
29615,8548,hmi.sharp_cea_720s.8548.20220828_000000_TAI,0
29817,8589,hmi.sharp_cea_720s.8589.20220913_150000_TAI,1
27249,7493,hmi.sharp_cea_720s.7493.20201202_100000_TAI,1
20606,5916,hmi.sharp_cea_720s.5916.20150828_190000_TAI,1
545,105,hmi.sharp_cea_720s.105.20100730_080000_TAI,0
20388,5885,hmi.sharp_cea_720s.5885.20150822_180000_TAI,1
3569,632,hmi.sharp_cea_720s.632.20110602_080000_TAI,0
11160,2685,hmi.sharp_cea_720s.2685.20130504_000000_TAI,0
26371,7348,hmi.sharp_cea_720s.7348.20190307_040000_TAI,1
23539,6870,hmi.sharp_cea_720s.6870.20161203_100000_TAI,1
20427,5885,hmi.sharp_cea_720s.5885.20150824_090000_TAI,1
5481,842,hmi.sharp_cea_720s.842.20110905_080000_TAI,0
29453,8546,hmi.sharp_cea_720s.8546.20220826_220000_TAI,1
9488,1514,hmi.sharp_cea_720s.1514.20120329_160000_TAI,0
20596,5916,hmi.sharp_cea_720s.5916.20150828_060000_TAI,1
12135,2790,hmi.sharp_cea_720s.2790.20130528_080000_TAI,0
20003,5845,hmi.sharp_cea_720s.5845.20150806_080000_TAI,0
29854,8589,hmi.sharp_cea_720s.8589.20220915_180000_TAI,1
22361,6172,hmi.sharp_cea_720s.6172.20151215_210000_TAI,1
2893,451,hmi.sharp_cea_720s.451.20110402_000000_TAI,0
25054,7110,hmi.sharp_cea_720s.7110.20170822_180000_TAI,1
1711,359,hmi.sharp_cea_720s.359.20110204_080000_TAI,0
23175,6794,hmi.sharp_cea_720s.6794.20161011_160000_TAI,1
19136,5691,hmi.sharp_cea_720s.5691.20150620_080000_TAI,0
14091,3124,hmi.sharp_cea_720s.3124.20130903_000000_TAI,0
10304,2597,hmi.sharp_cea_720s.2597.20130406_170000_TAI,1
19425,5721,hmi.sharp_cea_720s.5721.20150630_070000_TAI,0
10355,2598,hmi.sharp_cea_720s.2598.20130401_080000_TAI,0
18274,5549,hmi.sharp_cea_720s.5549.20150515_080000_TAI,0
24233,6975,hmi.sharp_cea_720s.6975.20170402_110000_TAI,1
19188,5692,hmi.sharp_cea_720s.5692.20150619_180000_TAI,1
20033,5848,hmi.sharp_cea_720s.5848.20150806_020000_TAI,1
24231,6975,hmi.sharp_cea_720s.6975.20170402_090000_TAI,1
4634,751,hmi.sharp_cea_720s.751.20110729_080000_TAI,0
7360,1168,hmi.sharp_cea_720s.1168.20111210_020000_TAI,1
19994,5844,hmi.sharp_cea_720s.5844.20150801_210000_TAI,0
10091,2557,hmi.sharp_cea_720s.2557.20130317_020000_TAI,1
13314,3004,hmi.sharp_cea_720s.3004.20130723_220000_TAI,0
18513,5596,hmi.sharp_cea_720s.5596.20150524_080000_TAI,0
9982,2546,hmi.sharp_cea_720s.2546.20130312_060000_TAI,1
19833,5807,hmi.sharp_cea_720s.5807.20150724_150000_TAI,0
1702,358,hmi.sharp_cea_720s.358.20110202_080000_TAI,0
10363,2599,hmi.sharp_cea_720s.2599.20130402_080000_TAI,0
21140,5983,hmi.sharp_cea_720s.5983.20150925_100000_TAI,1
15804,4231,hmi.sharp_cea_720s.4231.20140616_200000_TAI,1
557,107,hmi.sharp_cea_720s.107.20100806_010000_TAI,0
23225,6803,hmi.sharp_cea_720s.6803.20161019_000000_TAI,0
17293,4610,hmi.sharp_cea_720s.4610.20141003_090000_TAI,1
25408,7144,hmi.sharp_cea_720s.7144.20170921_170000_TAI,0
23273,6815,hmi.sharp_cea_720s.6815.20161024_080000_TAI,0
12607,2887,hmi.sharp_cea_720s.2887.20130627_020000_TAI,1
29774,8581,hmi.sharp_cea_720s.8581.20220910_080000_TAI,0
10248,2587,hmi.sharp_cea_720s.2587.20130325_080000_TAI,0
3123,536,hmi.sharp_cea_720s.536.20110430_000000_TAI,0
8087,1300,hmi.sharp_cea_720s.1300.20120109_130000_TAI,1
6023,902,hmi.sharp_cea_720s.902.20110930_150000_TAI,1
15624,4205,hmi.sharp_cea_720s.4205.20140613_110000_TAI,1
2455,401,hmi.sharp_cea_720s.401.20110311_100000_TAI,1
30067,8602,hmi.sharp_cea_720s.8602.20220920_020000_TAI,1
